X , Y , Z 
0.3448305130004883,0.5848975777626038,2.702274457533349e-07
0.3645519018173218,0.5783681869506836,2.3598326492901833e-07
0.38481128215789795,0.5788382291793823,2.2868537996600935e-07
0.42230281233787537,0.5794405937194824,2.373642189468228e-07
0.45376458764076233,0.5741524696350098,2.2462899096353794e-07
0.4821390211582184,0.5677403211593628,2.406045211955643e-07
0.492922306060791,0.5648326277732849,2.650085377808864e-07
0.49645477533340454,0.5641841888427734,2.851910778645106e-07
0.48236003518104553,0.5699454545974731,2.7868577490153257e-07
0.47375038266181946,0.572389543056488,3.000093613536592e-07
0.46086978912353516,0.5783390402793884,2.8849996169810765e-07
0.44628456234931946,0.5861294865608215,2.938197667390341e-07
0.4170112907886505,0.5983849763870239,3.273487720889534e-07
0.40628042817115784,0.6029156446456909,2.7613711495177995e-07
0.40101686120033264,0.6034163236618042,2.9578868065982533e-07
0.4062877893447876,0.6029610633850098,2.803784582283697e-07
0.41262897849082947,0.6029203534126282,2.979182056606078e-07
0.4155919551849365,0.6045811176300049,2.901836921864742e-07
0.4171276390552521,0.6031489968299866,2.889039478759514e-07
0.4184707701206207,0.6005762815475464,2.6825878762792854e-07
0.4615079164505005,0.5831616520881653,-4.722079438579385e-07
0.597137987613678,0.822676956653595,-4.125708699120878e-07
0.5619896650314331,0.7883914709091187,-6.662476152996533e-07
0.5232071280479431,0.8155243992805481,-6.237032152967004e-07
0.26991838216781616,0.9034586548805237,-3.0453799126917147e-07
0.2428234964609146,0.8557896018028259,1.078338272009205e-07
0.23399245738983154,0.8072310090065002,3.901327261246479e-08
0.2326507568359375,0.7951452732086182,5.2574321784959466e-08
0.7954714894294739,0.965408444404602,3.527507601575053e-07
0.7025237083435059,0.7839750051498413,2.5549752535880543e-07
0.6478008031845093,0.7385514378547668,4.7585723450538353e-07
0.6138185858726501,0.6869282722473145,4.323308644416102e-07
0.5977810621261597,0.6666070818901062,2.9088960218359716e-07
0.5852548480033875,0.6661168932914734,2.6853024337469833e-07
0.5841548442840576,0.6616145968437195,2.728195624968066e-07
0.5851898789405823,0.66236412525177,2.723497232182126e-07
0.5727400779724121,0.6555078625679016,2.8409058927536535e-07
0.5488030314445496,0.6482864618301392,2.949936970253475e-07
0.53404700756073,0.6441636085510254,2.869618924705719e-07
0.5025871992111206,0.6468748450279236,3.134921939818014e-07
0.47223401069641113,0.6492975950241089,3.0478241797027295e-07
0.4608630836009979,0.6460145115852356,2.809738077758084e-07
0.45113998651504517,0.6382280588150024,2.762024848834699e-07
0.44912266731262207,0.6338174343109131,2.544285280237091e-07
0.4452396631240845,0.6263668537139893,2.5614312448851706e-07
0.4429633617401123,0.6210005879402161,2.473287565862847e-07
0.44413119554519653,0.6205549836158752,2.4097877826534386e-07
0.44193440675735474,0.618683934211731,2.596151773559541e-07
0.4431774914264679,0.61928790807724,2.3819659134005633e-07
0.4424610137939453,0.6170800924301147,2.349882208818599e-07
0.43822190165519714,0.6159359216690063,2.1348324708014843e-07
0.4384526014328003,0.6111116409301758,2.4279836452478776e-07
0.8245031833648682,0.8593636751174927,3.8484640185743046e-07
0.7346459627151489,0.8051409721374512,4.4889438299833273e-07
0.6490814089775085,0.728825032711029,4.4203827087585523e-07
0.6224806308746338,0.6808386445045471,3.419555980599398e-07
0.616242527961731,0.6797060966491699,2.39990242789645e-07
0.6152036190032959,0.6826539039611816,2.3947757199493935e-07
0.6141425967216492,0.6854847073554993,2.35701307360614e-07
0.6109101176261902,0.6875753998756409,2.470874562732206e-07
0.5916104316711426,0.6981330513954163,2.6635228778104647e-07
0.5556865930557251,0.7182959318161011,2.71314519295629e-07
0.5130521059036255,0.7185495495796204,3.2485561973771837e-07
0.4985146224498749,0.7125889658927917,2.937021008619922e-07
0.4956417977809906,0.7109230160713196,2.606467432997306e-07
0.4967981278896332,0.707848846912384,2.457240384501347e-07
0.4905189573764801,0.6977706551551819,2.4423113131888385e-07
0.4855683743953705,0.6893965601921082,2.8487787062658754e-07
0.47854796051979065,0.6870003938674927,2.4421615307801403e-07
0.4754466712474823,0.6876043081283569,2.0702179881482152e-07
0.4721728563308716,0.685179591178894,2.1417606888007867e-07
0.47143152356147766,0.681685745716095,2.175355007238977e-07
